,0,1
510,102.0979,71.49918
511,102.2977,71.57278
512,102.497505,71.6462
513,102.6973,71.71953
514,102.8971,71.7927
515,103.0969,71.86575
516,103.2967,71.938675
517,103.496506,72.01148
518,103.696304,72.08415
519,103.8961,72.15672
520,104.0959,72.22912
521,104.29571,72.301414
522,104.49551,72.37357
523,104.695305,72.445625
524,104.8951,72.517525
525,105.0949,72.58934
526,105.29471,72.66102
527,105.49451,72.73256
528,105.694305,72.804
529,105.894104,72.875305
530,106.0939,72.9465
531,106.29371,73.0176
532,106.49351,73.08853
533,106.693306,73.15938
534,106.893105,73.23009
535,107.09291,73.300705
536,107.29271,73.37118
537,107.49251,73.44155
538,107.69231,73.51181
539,107.892105,73.581955
540,108.09191,73.65199
541,108.29171,73.72191
542,108.49151,73.791725
543,108.69131,73.86141
544,108.891106,73.931
545,109.09091,74.000465
546,109.29071,74.06984
547,109.49051,74.139114
548,109.69031,74.20827
549,109.89011,74.27728
550,110.08991,74.34622
551,110.28971,74.41508
552,110.48951,74.48378
553,110.68931,74.552414
554,110.889114,74.62093
555,111.08891,74.68935
556,111.28871,74.75765
557,111.48851,74.82585
558,111.68831,74.89395
559,111.888115,74.96196
560,112.08791,75.02988
561,112.28771,75.097664
562,112.48751,75.165375
563,112.68731,75.233
564,112.887115,75.30049
565,113.086914,75.3679
566,113.28671,75.43521
567,113.48651,75.502426
568,113.68632,75.569565
569,113.886116,75.63659
570,114.085915,75.70353
571,114.28571,75.770355
572,114.48551,75.83709
573,114.68532,75.90375
574,114.88512,75.97032
575,115.084915,76.03677
576,115.28471,76.10316
577,115.48451,76.16945
578,115.68432,76.235634
579,115.88412,76.301765
580,116.083916,76.367775
581,116.283714,76.43373
582,116.48351,76.49955
583,116.68332,76.56534
584,116.88312,76.63099
585,117.08292,76.69658
586,117.282715,76.76208
587,117.48252,76.82751
588,117.68232,76.89284
589,117.88212,76.958084
590,118.08192,77.02324
591,118.281715,77.08834
592,118.48152,77.153336
593,118.68132,77.218254
594,118.88112,77.28312
595,119.08092,77.34786
596,119.280716,77.41255
597,119.48052,77.47714
598,119.68032,77.541664
599,119.88012,77.60612
600,120.07992,77.67048
601,120.27972,77.73478
602,120.47952,77.79901
603,120.67932,77.86315
604,120.87912,77.9272
605,121.07892,77.99118
606,121.278725,78.0551
607,121.47852,78.11894
608,121.67832,78.18272
609,121.87812,78.24639
610,122.07792,78.31002
611,122.277725,78.373566
612,122.47752,78.43706
613,122.67732,78.50045
614,122.87712,78.563774
615,123.07692,78.62705
616,123.276726,78.69023
617,123.476524,78.753365
618,123.67632,78.8164
619,123.87612,78.879395
620,124.07593,78.94233
621,124.27573,79.00519
622,124.475525,79.067955
623,124.67532,79.13069
624,124.87512,79.19333
625,125.07493,79.2559
626,125.27473,79.31842
627,125.474525,79.380875
628,125.674324,79.44327
629,125.87412,79.50559
630,126.07393,79.56785
631,126.27373,79.63005
632,126.473526,79.69217
633,126.673325,79.75425
634,126.87312,79.81624
635,127.07293,79.87819
636,127.27273,79.94009
637,127.47253,80.00191
638,127.672325,80.06366
639,127.87213,80.125374
640,128.07193,80.18701
641,128.27173,80.2486
642,128.47153,80.31012
643,128.67133,80.371574
644,128.87112,80.43297
645,129.07092,80.494316
646,129.27074,80.5556
647,129.47054,80.61682
648,129.67033,80.677986
649,129.87013,80.7391
650,130.06993,80.800156
651,130.26973,80.86117
652,130.46953,80.92209
653,130.66933,80.98297
654,130.86913,81.04381
655,131.06892,81.104576
656,131.26874,81.16531
657,131.46854,81.22597
658,131.66833,81.28657
659,131.86813,81.347115
660,132.06793,81.40761
661,132.26773,81.46807
662,132.46753,81.528465
663,132.66733,81.588776
664,132.86713,81.64907
665,133.06694,81.709305
666,133.26674,81.769485
667,133.46654,81.8296
668,133.66634,81.88968
669,133.86613,81.9497
670,134.06593,82.009674
671,134.26573,82.06957
672,134.46553,82.129456
673,134.66533,82.189255
674,134.86513,82.24902
675,135.06494,82.30874
676,135.26474,82.3684
677,135.46454,82.428
678,135.66434,82.48756
679,135.86414,82.54707
680,136.06393,82.60652
681,136.26373,82.66594
682,136.46353,82.72529
683,136.66333,82.7846
684,136.86314,82.84386
685,137.06294,82.90307
686,137.26274,82.96223
687,137.46254,83.02135
688,137.66234,83.080414
689,137.86214,83.13942
690,138.06194,83.198395
691,138.26173,83.25731
692,138.46153,83.31617
693,138.66133,83.37498
694,138.86115,83.433754
695,139.06094,83.49249
696,139.26074,83.551155
697,139.46054,83.60978
698,139.66034,83.66836
699,139.86014,83.72689
700,140.05994,83.78536
701,140.25974,83.84381
702,140.45953,83.9022
703,140.65935,83.96053
704,140.85915,84.01882
705,141.05894,84.07706
706,141.25874,84.13526
707,141.45854,84.19341
708,141.65834,84.25151
709,141.85814,84.309555
710,142.05794,84.36757
711,142.25774,84.42554
712,142.45755,84.48345
713,142.65735,84.541306
714,142.85715,84.59912
715,143.05695,84.65691
716,143.25674,84.71463
717,143.45654,84.77231
718,143.65634,84.829926
719,143.85614,84.887505
720,144.05594,84.945045
721,144.25574,85.00253
722,144.45555,85.05999
723,144.65535,85.11738
724,144.85515,85.17471
725,145.05495,85.23202
726,145.25475,85.28926
727,145.45454,85.346466
728,145.65434,85.403625
729,145.85414,85.460724
730,146.05394,85.51781
731,146.25375,85.5748
732,146.45355,85.63177
733,146.65335,85.688705
734,146.85315,85.74557
735,147.05295,85.80239
736,147.25275,85.85917
737,147.45255,85.915886
738,147.65234,85.97256
739,147.85214,86.02919
740,148.05194,86.08577
741,148.25175,86.14231
742,148.45155,86.19879
743,148.65135,86.25522
744,148.85115,86.31163
745,149.05095,86.367935
746,149.25075,86.424255
747,149.45055,86.48049
748,149.65034,86.536674
749,149.85014,86.59283
750,150.04996,86.64893
751,150.24976,86.70497
752,150.44955,86.76096
753,150.64935,86.8169
754,150.84915,86.872795
755,151.04895,86.92864
756,151.24875,86.984436
757,151.44855,87.040184
758,151.64835,87.09588
759,151.84814,87.15152
760,152.04796,87.207115
761,152.24776,87.26266
762,152.44756,87.318146
763,152.64735,87.37358
764,152.84715,87.42898
765,153.04695,87.48431
766,153.24675,87.5396
767,153.44655,87.59481
768,153.64635,87.649994
769,153.84616,87.705124
770,154.04596,87.7602
771,154.24576,87.81522
772,154.44556,87.87019
773,154.64536,87.92512
774,154.84515,87.97998
775,155.04495,88.03479
776,155.24475,88.08953
777,155.44455,88.14424
778,155.64435,88.19888
779,155.84416,88.25348
780,156.04396,88.30803
781,156.24376,88.3625
782,156.44356,88.41692
783,156.64336,88.471306
784,156.84315,88.52562
785,157.04295,88.57987
786,157.24275,88.634094
787,157.44255,88.68823
788,157.64236,88.742325
789,157.84216,88.79637
790,158.04196,88.85035
791,158.24176,88.904274
792,158.44156,88.95813
793,158.64136,89.011925
794,158.84116,89.06568
795,159.04095,89.11937
796,159.24075,89.17301
797,159.44057,89.22658
798,159.64037,89.2801
799,159.84016,89.333534
800,160.03996,89.38693
801,160.23976,89.44028
802,160.43956,89.49356
803,160.63936,89.54677
804,160.83916,89.599915
805,161.03896,89.65301
806,161.23875,89.70604
807,161.43857,89.75901
808,161.63837,89.81193
809,161.83817,89.864784
810,162.03796,89.91755
811,162.23776,89.970276
812,162.43756,90.02295
813,162.63736,90.07552
814,162.83716,90.12806
815,163.03696,90.18054
816,163.23677,90.23294
817,163.43657,90.28527
818,163.63637,90.337555
819,163.83617,90.38976
820,164.03596,90.4419
821,164.23576,90.49397
822,164.43556,90.546
823,164.63536,90.59794
824,164.83516,90.649826
825,165.03496,90.701645
826,165.23477,90.75338
827,165.43457,90.80507
828,165.63437,90.856674
829,165.83417,90.90822
830,166.03397,90.959694
831,166.23376,91.01111
832,166.43356,91.06244
833,166.63336,91.1137
834,166.83316,91.164894
835,167.03297,91.21603
836,167.23277,91.26709
837,167.43257,91.31807
838,167.63237,91.36899
839,167.83217,91.41983
840,168.03197,91.4706
841,168.23177,91.5213
842,168.43156,91.57194
843,168.63136,91.62248
844,168.83116,91.67296
845,169.03098,91.72338
846,169.23077,91.77372
847,169.43057,91.82399
848,169.63037,91.87417
849,169.83017,91.924286
850,170.02997,91.97433
851,170.22977,92.02427
852,170.42957,92.07416
853,170.62936,92.12398
854,170.82918,92.17372
855,171.02898,92.22337
856,171.22878,92.27296
857,171.42857,92.32245
858,171.62837,92.371864
859,171.82817,92.42122
860,172.02797,92.47049
861,172.22777,92.519684
862,172.42757,92.568794
863,172.62737,92.617836
864,172.82718,92.66679
865,173.02698,92.71566
866,173.22678,92.76444
867,173.42657,92.81316
868,173.62637,92.861786
869,173.82617,92.910324
870,174.02597,92.9588
871,174.22577,93.007195
872,174.42557,93.05548
873,174.62538,93.103714
874,174.82518,93.15185
875,175.02498,93.1999
876,175.22478,93.24786
877,175.42458,93.295746
878,175.62437,93.34356
879,175.82417,93.391266
880,176.02397,93.4389
881,176.22377,93.48644
882,176.42358,93.533905
883,176.62338,93.58127
884,176.82318,93.62857
885,177.02298,93.67577
886,177.22278,93.72288
887,177.42258,93.769905
888,177.62238,93.81684
889,177.82217,93.8637
890,178.02197,93.91046
891,178.22177,93.95712
892,178.42159,94.00372
893,178.62138,94.05022
894,178.82118,94.09662
895,179.02098,94.14294
896,179.22078,94.189156
897,179.42058,94.23529
898,179.62038,94.28132
899,179.82018,94.327286
900,180.01997,94.373146
901,180.21979,94.418915
902,180.41959,94.46459
903,180.61938,94.51017
904,180.81918,94.55565
905,181.01898,94.60106
906,181.21878,94.646355
907,181.41858,94.69157
908,181.61838,94.736694
909,181.81818,94.78171
910,182.01797,94.82663
911,182.21779,94.87147
912,182.41759,94.91621
913,182.61739,94.96084
914,182.81718,95.00539
915,183.01698,95.04983
916,183.21678,95.09419
917,183.41658,95.13844
918,183.61638,95.1826
919,183.81618,95.22666
920,184.01599,95.27062
921,184.21579,95.31448
922,184.41559,95.358246
923,184.61539,95.40192
924,184.81519,95.44549
925,185.01498,95.48895
926,185.21478,95.532326
927,185.41458,95.57559
928,185.61438,95.61876
929,185.81418,95.66183
930,186.01399,95.7048
931,186.21379,95.74767
932,186.41359,95.790436
933,186.61339,95.8331
934,186.81319,95.87567
935,187.01299,95.91812
936,187.21278,95.96049
937,187.41258,96.00275
938,187.61238,96.04489
939,187.8122,96.08695
940,188.012,96.12891
941,188.21179,96.170746
942,188.41159,96.212494
943,188.61139,96.25413
944,188.81119,96.29566
945,189.01099,96.33708
946,189.21078,96.378395
947,189.41058,96.41963
948,189.61038,96.46075
949,189.8102,96.50176
950,190.01,96.54266
951,190.2098,96.58346
952,190.40959,96.624146
953,190.60939,96.66473
954,190.80919,96.705215
955,191.00899,96.74558
956,191.20879,96.78584
957,191.40858,96.826004
958,191.6084,96.866066
959,191.8082,96.90601
960,192.008,96.94584
961,192.2078,96.98556
962,192.4076,97.025185
963,192.60739,97.064705
964,192.80719,97.104095
965,193.00699,97.143394
966,193.20679,97.18259
967,193.4066,97.22166
968,193.6064,97.26063
969,193.8062,97.299484
970,194.006,97.33823
971,194.2058,97.37686
972,194.4056,97.41539
973,194.6054,97.45381
974,194.80519,97.49211
975,195.00499,97.53032
976,195.20479,97.5684
977,195.4046,97.60638
978,195.6044,97.64423
979,195.8042,97.682
980,196.004,97.719635
981,196.2038,97.75717
982,196.4036,97.794586
983,196.6034,97.831894
984,196.80319,97.869095
985,197.00299,97.90618
986,197.2028,97.94315
987,197.4026,97.98001
988,197.6024,98.01675
989,197.8022,98.05339
990,198.002,98.08991
991,198.2018,98.12631
992,198.4016,98.16261
993,198.6014,98.1988
994,198.8012,98.23486
995,199.00099,98.27082
996,199.2008,98.30666
997,199.4006,98.3424
998,199.6004,98.378006
999,199.8002,98.41352
