,0
7514,108.08198
7515,108.06831
7516,108.10996
7517,108.2994
7518,108.533134
7519,109.0266
7520,109.23604
7521,109.64476
7522,109.210724
7523,108.87471
7524,107.960754
7525,107.27575
7526,106.66311
7527,106.27518
7528,106.05412
7529,105.9617
7530,105.96213
7531,106.014336
7532,106.098755
7533,106.12285
7534,106.11865
7535,105.95479
7536,105.757484
7537,105.445366
7538,105.15013
7539,104.85225
7540,104.60151
7541,104.39118
7542,104.2205
7543,104.08097
7544,103.96487
7545,103.86542
7546,103.77744
7547,103.700165
7548,103.62696
7549,103.56438
7550,103.49742
7551,103.442154
7552,103.368835
7553,103.30611
7554,103.20919
7555,103.11516
7556,102.9777
7557,102.837074
7558,102.65908
7559,102.47983
7560,102.28113
7561,102.08768
7562,101.892525
7563,101.70742
7564,101.5292
7565,101.36162
7566,101.20236
7567,101.05117
7568,100.90625
7569,100.766685
7570,100.631065
7571,100.49835
7572,100.36789
7573,100.23895
7574,100.11113
7575,99.98396
7576,99.8574
7577,99.73158
7578,99.6058
7579,99.48049
7580,99.3554
7581,99.23088
7582,99.106674
7583,98.98315
7584,98.86068
7585,98.739365
7586,98.62024
7587,98.50422
7588,98.393394
7589,98.29101
7590,98.202225
7591,98.135
7592,98.103355
7593,98.1206
7594,98.21579
7595,98.391365
7596,98.6635
7597,98.95868
7598,99.19444
7599,99.22916
7600,98.97712
7601,98.42624
7602,97.75544
7603,97.0707
7604,96.56912
7605,96.28714
7606,96.21166
7607,96.27632
7608,96.38656
7609,96.469
7610,96.42995
7611,96.277985
7612,96.00192
7613,95.68905
7614,95.37606
7615,95.12516
7616,94.95011
7617,94.84524
7618,94.78939
7619,94.75572
7620,94.72587
7621,94.67159
7622,94.59759
7623,94.4795
7624,94.34117
7625,94.1642
7626,93.98113
7627,93.78652
7628,93.60444
7629,93.43645
7630,93.2889
7631,93.15938
7632,93.04477
7633,92.94095
7634,92.84363
7635,92.750946
7636,92.65934
7637,92.57031
7638,92.476364
7639,92.3824
7640,92.27767
7641,92.171074
7642,92.05068
7643,91.92974
7644,91.79731
7645,91.667
7646,91.530525
7647,91.39764
7648,91.262314
7649,91.130196
7650,90.99846
7651,90.869705
7652,90.74256
7653,90.61821
7654,90.49596
7655,90.37594
7656,90.257645
7657,90.14084
7658,90.02548
7659,89.91104
7660,89.797325
7661,89.68426
7662,89.57155
7663,89.45926
7664,89.34745
7665,89.23607
7666,89.12544
7667,89.01542
7668,88.90645
7669,88.79828
7670,88.69171
7671,88.586754
7672,88.48482
7673,88.38535
7674,88.29192
7675,88.20202
7676,88.122604
7677,88.048164
7678,87.991875
7679,87.93948
7680,87.915375
7681,87.88733
7682,87.89672
7683,87.87815
7684,87.89418
7685,87.83959
7686,87.795815
7687,87.64181
7688,87.47186
7689,87.20285
7690,86.92885
7691,86.63151
7692,86.37283
7693,86.16063
7694,86.00674
7695,85.90366
7696,85.8366
7697,85.78902
7698,85.74165
7699,85.68989
7700,85.612946
7701,85.5219
7702,85.39799
7703,85.26225
7704,85.10522
7705,84.947685
7706,84.78898
7707,84.64081
7708,84.50386
7709,84.37984
7710,84.26726
7711,84.16345
7712,84.065636
7713,83.97121
7714,83.87824
7715,83.78408
7716,83.68878
7717,83.58927
7718,83.487946
7719,83.38208
7720,83.27533
7721,83.16529
7722,83.055504
7723,82.94419
7724,82.83385
7725,82.722595
7726,82.61239
7727,82.501884
7728,82.392265
7729,82.28226
7730,82.17337
7731,82.064186
7732,81.95594
7733,81.84789
7734,81.74057
7735,81.63376
7736,81.527374
7737,81.4216
7738,81.31628
7739,81.21137
7740,81.10679
7741,81.0027
7742,80.898674
7743,80.79506
7744,80.69168
7745,80.5883
7746,80.485374
7747,80.38255
7748,80.27978
7749,80.17716
7750,80.074745
7751,79.97244
7752,79.87019
7753,79.76824
7754,79.66629
7755,79.56434
7756,79.46267
7757,79.36104
7758,79.25966
7759,79.1582
7760,79.05681
7761,78.955795
7762,78.8548
7763,78.75396
7764,78.653275
7765,78.55253
7766,78.45208
7767,78.351776
7768,78.25161
7769,78.1517
7770,78.051994
7771,77.95256
7772,77.85343
7773,77.75465
7774,77.656296
7775,77.55877
7776,77.462036
7777,77.36646
7778,77.272385
7779,77.180595
7780,77.09196
7781,77.007515
7782,76.92959
7783,76.860435
7784,76.80575
7785,76.76929
7786,76.7664
7787,76.803116
7788,76.92147
7789,77.12477
7790,77.54082
7791,78.132065
7792,79.31793
7793,80.818596
7794,84.07941
7795,87.38647
7796,94.2766
7797,92.088295
7798,88.66826
7799,78.91922
7800,75.21855
7801,79.57335
7802,82.515144
7803,80.0053
7804,75.09539
7805,76.20796
7806,79.422806
7807,77.206345
7808,74.390785
7809,75.75206
7810,77.03455
7811,75.16674
7812,74.04228
7813,75.46801
7814,75.449356
7815,73.83596
7816,74.08493
7817,74.8868
7818,73.93043
7819,73.34497
7820,74.00429
7821,73.78949
7822,73.038155
7823,73.224915
7824,73.42123
7825,72.88404
7826,72.68797
7827,72.94046
7828,72.7163
7829,72.34126
7830,72.45313
7831,72.453285
7832,72.10408
7833,72.02121
7834,72.10018
7835,71.88426
7836,71.68094
7837,71.70267
7838,71.62647
7839,71.41562
7840,71.333565
7841,71.31614
7842,71.17458
7843,71.02422
7844,70.98139
7845,70.910126
7846,70.759285
7847,70.66117
7848,70.60963
7849,70.502464
7850,70.37507
7851,70.29838
7852,70.22481
7853,70.11169
7854,70.00542
7855,69.931274
7856,69.84408
7857,69.73384
7858,69.640495
7859,69.56197
7860,69.46713
7861,69.36433
7862,69.2762
7863,69.192314
7864,69.096405
7865,68.99919
7866,68.91233
7867,68.825325
7868,68.73034
7869,68.63642
7870,68.54937
7871,68.460815
7872,68.36723
7873,68.2756
7874,68.188126
7875,68.09883
7876,68.00667
7877,67.91631
7878,67.82832
7879,67.73921
7880,67.64816
7881,67.55841
7882,67.47036
7883,67.3816
7884,67.29164
7885,67.202385
7886,67.11432
7887,67.02579
7888,66.936646
7889,66.84776
7890,66.759865
7891,66.671844
7892,66.58335
7893,66.49495
7894,66.40727
7895,66.31965
7896,66.23181
7897,66.14387
7898,66.056404
7899,65.96908
7900,65.88173
7901,65.79448
7902,65.70717
7903,65.6204
7904,65.53336
7905,65.44656
7906,65.35963
7907,65.27315
7908,65.18669
7909,65.10018
7910,65.01392
7911,64.927574
7912,64.84154
7913,64.75557
7914,64.66951
7915,64.583755
7916,64.49796
7917,64.41243
7918,64.32701
7919,64.2414
7920,64.156136
7921,64.07104
7922,63.985798
7923,63.900894
7924,63.816006
7925,63.731033
7926,63.64629
7927,63.561817
7928,63.47713
7929,63.39277
7930,63.308495
7931,63.22422
7932,63.140087
7933,63.056103
7934,62.97221
7935,62.88831
7936,62.804523
7937,62.720943
7938,62.63749
7939,62.55397
7940,62.470474
7941,62.387337
7942,62.304268
7943,62.221188
7944,62.138252
7945,62.055294
7946,61.97259
7947,61.88996
7948,61.8074
7949,61.72497
7950,61.642487
7951,61.560276
7952,61.47809
7953,61.396038
7954,61.314
7955,61.232166
7956,61.15033
7957,61.06864
7958,60.98702
7959,60.905483
7960,60.82409
7961,60.742702
7962,60.661514
7963,60.580437
7964,60.499397
7965,60.418434
7966,60.337547
7967,60.256886
7968,60.176132
7969,60.095627
7970,60.015163
7971,59.9347
7972,59.854385
7973,59.774296
7974,59.694126
7975,59.61419
7976,59.53414
7977,59.45441
7978,59.3746
7979,59.295002
7980,59.21541
7981,59.136036
7982,59.056572
7983,58.977497
7984,58.898335
7985,58.81921
7986,58.740276
7987,58.66131
7988,58.582554
7989,58.503807
7990,58.425205
7991,58.34668
7992,58.268196
7993,58.1898
7994,58.11148
7995,58.03336
7996,57.955338
7997,57.877453
7998,57.79948
7999,57.721638
8000,57.643936
8001,57.56632
8002,57.488766
8003,57.411263
8004,57.33401
8005,57.256737
8006,57.17961
8007,57.10247
8008,57.025536
8009,56.94852
8010,56.871838
8011,56.795116
8012,56.71854
8013,56.64195
8014,56.56542
8015,56.489143
8016,56.412827
8017,56.33673
8018,56.260563
8019,56.184685
8020,56.108643
8021,56.032906
8022,55.957138
8023,55.88153
8024,55.80591
8025,55.73043
8026,55.655003
8027,55.579746
8028,55.504536
8029,55.42946
8030,55.354465
8031,55.279453
8032,55.204655
8033,55.129948
8034,55.05521
8035,54.980606
8036,54.906216
8037,54.831696
8038,54.757423
8039,54.683258
8040,54.608986
8041,54.53498
8042,54.461002
8043,54.386997
8044,54.313374
8045,54.23964
8046,54.16599
8047,54.092392
8048,54.018867
8049,53.945625
8050,53.8723
8051,53.7991
8052,53.725975
8053,53.652855
8054,53.580074
8055,53.50714
8056,53.43443
8057,53.36168
8058,53.289177
8059,53.21662
8060,53.14425
8061,53.07183
8062,52.999714
8063,52.927425
8064,52.855293
8065,52.78337
8066,52.71143
8067,52.639557
8068,52.567806
8069,52.496155
8070,52.42464
8071,52.35317
8072,52.28189
8073,52.210625
8074,52.139854
8075,52.069206
8076,51.998997
8077,51.929703
8078,51.861748
8079,51.796326
8080,51.734993
8081,51.681747
8082,51.641766
8083,51.629204
8084,51.65999
8085,51.78536
8086,52.037624
8087,52.61016
8088,53.393147
8089,55.068813
8090,56.01629
8091,58.118176
8092,56.731327
8093,55.78954
8094,52.733788
8095,51.02723
8096,50.684196
8097,51.450745
8098,52.8172
8099,53.281998
8100,53.365467
8101,52.02389
8102,50.853077
8103,50.165554
8104,50.210594
8105,50.734283
8106,51.08028
8107,51.10039
8108,50.54349
8109,49.96977
8110,49.65237
8111,49.687927
8112,49.916714
8113,50.033665
8114,49.95422
8115,49.64171
8116,49.33334
8117,49.170807
8118,49.178047
8119,49.25914
8120,49.26602
8121,49.16627
8122,48.97417
8123,48.796707
8124,48.69745
8125,48.67488
8126,48.678787
8127,48.645226
8128,48.559395
8129,48.432556
8130,48.311924
8131,48.226856
8132,48.178604
8133,48.14611
8134,48.10034
8135,48.0307
8136,47.93917
8137,47.8447
8138,47.762447
8139,47.697716
8140,47.645176
8141,47.593227
8142,47.53302
8143,47.461422
8144,47.38338
8145,47.305733
8146,47.234
8147,47.169563
8148,47.109867
8149,47.05064
8150,46.988266
8151,46.921684
8152,46.851803
8153,46.78143
8154,46.712368
8155,46.646202
8156,46.58246
8157,46.52015
8158,46.457703
8159,46.394104
8160,46.329117
8161,46.26288
8162,46.196365
8163,46.130093
8164,46.064747
8165,46.000435
8166,45.93683
8167,45.87355
8168,45.81029
8169,45.74689
8170,45.68304
8171,45.618923
8172,45.554546
8173,45.490223
8174,45.42603
8175,45.36198
8176,45.29838
8177,45.235073
8178,45.171833
8179,45.108776
8180,45.045948
8181,44.98301
8182,44.920147
8183,44.8573
8184,44.794495
8185,44.731583
8186,44.668785
8187,44.60599
8188,44.543377
8189,44.480698
8190,44.418198
8191,44.355618
8192,44.293285
8193,44.231037
8194,44.16884
8195,44.106743
8196,44.044674
8197,43.982693
8198,43.920868
8199,43.859024
8200,43.79738
8201,43.735718
8202,43.67414
8203,43.61266
8204,43.55129
8205,43.489872
8206,43.42873
8207,43.367672
8208,43.30672
8209,43.245983
8210,43.185402
8211,43.125267
8212,43.065536
8213,43.006622
8214,42.94891
8215,42.892914
8216,42.840298
8217,42.792454
8218,42.754223
8219,42.729153
8220,42.733627
8221,42.774647
8222,42.907875
8223,43.133724
8224,43.635155
8225,44.290718
8226,45.56187
8227,46.591587
8228,48.117783
8229,47.720306
8230,47.088753
8231,44.82469
8232,43.059418
8233,41.946507
8234,41.849586
8235,42.501816
8236,43.282967
8237,43.853233
8238,43.461876
8239,42.730595
8240,41.82658
8241,41.36201
8242,41.39525
8243,41.731804
8244,42.092846
8245,42.083485
8246,41.82841
8247,41.356457
8248,41.00701
8249,40.87954
8250,40.955647
8251,41.10934
8252,41.161285
8253,41.08981
8254,40.86808
8255,40.642742
8256,40.481403
8257,40.42499
8258,40.444218
8259,40.47268
8260,40.46596
8261,40.383945
8262,40.26341
8263,40.127983
8264,40.021023
8265,39.95526
8266,39.923496
8267,39.905643
8268,39.876545
8269,39.82778
8270,39.75293
8271,39.666996
8272,39.580284
8273,39.504513
8274,39.44341
8275,39.394844
8276,39.352463
8277,39.309135
8278,39.260544
8279,39.20358
8280,39.140648
8281,39.07379
8282,39.007256
8283,38.943222
8284,38.883144
8285,38.827293
8286,38.774345
8287,38.722996
8288,38.6717
8289,38.61971
8290,38.56586
8291,38.510616
8292,38.45386
8293,38.39642
8294,38.338524
8295,38.28071
8296,38.223373
8297,38.166557
8298,38.110443
8299,38.05501
8300,38.00012
8301,37.945618
8302,37.89152
8303,37.837597
8304,37.78393
8305,37.730297
8306,37.676777
8307,37.623444
8308,37.57024
8309,37.517212
8310,37.46418
8311,37.411674
8312,37.359383
8313,37.307583
8314,37.256485
8315,37.20625
8316,37.15729
8317,37.1099
8318,37.065002
8319,37.02316
8320,36.986202
8321,36.955383
8322,36.9344
8323,36.925148
8324,36.93501
8325,36.965565
8326,37.02899
8327,37.11994
8328,37.250957
8329,37.3937
8330,37.547832
8331,37.64939
8332,37.687225
8333,37.60239
8334,37.411423
8335,37.130432
8336,36.807747
8337,36.50182
8338,36.24071
8339,36.044804
8340,35.909546
8341,35.825134
8342,35.779255
8343,35.76163
8344,35.764362
8345,35.781338
8346,35.808384
8347,35.83822
8348,35.867622
8349,35.885326
8350,35.89003
8351,35.868168
8352,35.82552
8353,35.749886
8354,35.6574
8355,35.540207
8356,35.419514
8357,35.291073
8358,35.171665
8359,35.0582
8360,34.958378
8361,34.8692
8362,34.79145
8363,34.7226
8364,34.660965
8365,34.60441
8366,34.551716
8367,34.501617
8368,34.453426
8369,34.406784
8370,34.361435
8371,34.31762
8372,34.275368
8373,34.235485
8374,34.19809
8375,34.16483
8376,34.135548
8377,34.11349
8378,34.09744
8379,34.09383
8380,34.097248
8381,34.120056
8382,34.146458
8383,34.197823
8384,34.238007
8385,34.300438
8386,34.319584
8387,34.345825
8388,34.291924
8389,34.23018
8390,34.08064
8391,33.930153
8392,33.73129
8393,33.555077
8394,33.382584
8395,33.2447
8396,33.13301
8397,33.049423
8398,32.987526
8399,32.94225
8400,32.909164
8401,32.884922
8402,32.868286
8403,32.855858
8404,32.851173
8405,32.846294
8406,32.851803
8407,32.850452
8408,32.862408
8409,32.85589
8410,32.862125
8411,32.833603
8412,32.812805
8413,32.74437
8414,32.679493
8415,32.570652
8416,32.468613
8417,32.344326
8418,32.234116
8419,32.124485
8420,32.03149
8421,31.948736
8422,31.878815
8423,31.81823
8424,31.765272
8425,31.71789
8426,31.674696
8427,31.634535
8428,31.596571
8429,31.560913
8430,31.526392
8431,31.494524
8432,31.463348
8433,31.436222
8434,31.408876
8435,31.387438
8436,31.363865
8437,31.348024
8438,31.326286
8439,31.31403
8440,31.289955
8441,31.276636
8442,31.24536
8443,31.22533
8444,31.18191
8445,31.149523
8446,31.091274
8447,31.042482
8448,30.969105
8449,30.904253
8450,30.820911
8451,30.745579
8452,30.660646
8453,30.583767
8454,30.505598
8455,30.435154
8456,30.36783
8457,30.306679
8458,30.249609
8459,30.196901
8460,30.147388
8461,30.100382
8462,30.055485
8463,30.01195
8464,29.969572
8465,29.927849
8466,29.88691
8467,29.846592
8468,29.806957
8469,29.767971
8470,29.729826
8471,29.69237
8472,29.656567
8473,29.621395
8474,29.588667
8475,29.556643
8476,29.528307
8477,29.500326
8478,29.477976
8479,29.454983
8480,29.43994
8481,29.422112
8482,29.41475
8483,29.400448
8484,29.398088
8485,29.382736
8486,29.378407
8487,29.35301
8488,29.335732
8489,29.290192
8490,29.248415
8491,29.177029
8492,29.106823
8493,29.013962
8494,28.92416
8495,28.825068
8496,28.733564
8497,28.645483
8498,28.568378
8499,28.500618
8500,28.443085
8501,28.39428
8502,28.352434
8503,28.315727
8504,28.282492
8505,28.251421
8506,28.221031
8507,28.191423
8508,28.160707
8509,28.130054
8510,28.0972
8511,28.064474
8512,28.028746
8513,27.993221
8514,27.954273
8515,27.915361
8516,27.87306
8517,27.83077
8518,27.785599
8519,27.740635
8520,27.693361
8521,27.646523
8522,27.59853
8523,27.551193
8524,27.503372
8525,27.456402
8526,27.409468
8527,27.36357
8528,27.317947
8529,27.273144
8530,27.228903
8531,27.185305
8532,27.142256
8533,27.099766
8534,27.057734
8535,27.016338
8536,26.97513
8537,26.934315
8538,26.89372
8539,26.853476
8540,26.813341
8541,26.7734
8542,26.733696
8543,26.694042
8544,26.6544
8545,26.614922
8546,26.575573
8547,26.53615
8548,26.496956
8549,26.457733
8550,26.4185
8551,26.37946
8552,26.340273
8553,26.301226
8554,26.262278
8555,26.223236
8556,26.184334
8557,26.145494
8558,26.106678
8559,26.067968
8560,26.029348
8561,25.990843
8562,25.952368
8563,25.914042
8564,25.87592
8565,25.838062
8566,25.800499
8567,25.763363
8568,25.726799
8569,25.69125
8570,25.656618
8571,25.624004
8572,25.593594
8573,25.567247
8574,25.54609
8575,25.53415
8576,25.533735
8577,25.555897
8578,25.604889
8579,25.713789
8580,25.88781
8581,26.236067
8582,26.759836
8583,27.88373
8584,29.64069
8585,34.28416
8586,41.79692
8587,60.508083
8588,54.140526
8589,45.862488
8590,27.361675
8591,29.024235
8592,41.586945
8593,36.71155
8594,26.929075
8595,26.706768
8596,33.04565
8597,32.10538
8598,24.99581
8599,28.377943
8600,32.102524
8601,25.838589
8602,26.105585
8603,29.8933
8604,25.76118
8605,25.143324
8606,27.942488
8607,25.35842
8608,24.688438
8609,26.635368
8610,24.841522
8611,24.541786
8612,25.827566
8613,24.449827
8614,24.424648
8615,25.250542
8616,24.118338
8617,24.328966
8618,24.79053
8619,23.914867
8620,24.20876
8621,24.45507
8622,23.755161
8623,24.085829
8624,24.157118
8625,23.63389
8626,23.940325
8627,23.896473
8628,23.51553
8629,23.787539
8630,23.680471
8631,23.412996
8632,23.631256
8633,23.507895
8634,23.306255
8635,23.474878
8636,23.347925
8637,23.201763
8638,23.321482
8639,23.200592
8640,23.093546
8641,23.176186
8642,23.06696
8643,22.98582
8644,23.039095
8645,22.945198
8646,22.875893
8647,22.907541
8648,22.827154
8649,22.766937
8650,22.781284
8651,22.712677
8652,22.65817
8653,22.660488
8654,22.601084
8655,22.550554
8656,22.543642
8657,22.492405
8658,22.443254
8659,22.429638
8660,22.384346
8661,22.337034
8662,22.317804
8663,22.277296
8664,22.231459
8665,22.20817
8666,22.170614
8667,22.126858
8668,22.09993
8669,22.064943
8670,22.022593
8671,21.993046
8672,21.959564
8673,21.91896
8674,21.887154
8675,21.854708
8676,21.815544
8677,21.782436
8678,21.75022
8679,21.712656
8680,21.678389
8681,21.646221
8682,21.609991
8683,21.575142
8684,21.542707
8685,21.507645
8686,21.472485
8687,21.439709
8688,21.405508
8689,21.370392
8690,21.337143
8691,21.303635
8692,21.268854
8693,21.235207
8694,21.20188
8695,21.167717
8696,21.133846
8697,21.10056
8698,21.066753
8699,21.032856
8700,20.999617
8701,20.966124
8702,20.932346
8703,20.898981
8704,20.86574
8705,20.83223
8706,20.798784
8707,20.765642
8708,20.732414
8709,20.699066
8710,20.666004
8711,20.632973
8712,20.59978
8713,20.566652
8714,20.53377
8715,20.50081
8716,20.467758
8717,20.434906
8718,20.402071
8719,20.369175
8720,20.336435
8721,20.303753
8722,20.271034
8723,20.238329
8724,20.205761
8725,20.173084
8726,20.140562
8727,20.108011
8728,20.075645
8729,20.04323
8730,20.010906
8731,19.978481
8732,19.946142
8733,19.91389
8734,19.881655
8735,19.849476
8736,19.817314
8737,19.785183
8738,19.753054
8739,19.720997
8740,19.689043
8741,19.657064
8742,19.625217
8743,19.593348
8744,19.56143
8745,19.529604
8746,19.49779
8747,19.466057
8748,19.434414
8749,19.402843
8750,19.371216
8751,19.339653
8752,19.308071
8753,19.276545
8754,19.245052
8755,19.213724
8756,19.1823
8757,19.150967
8758,19.119644
8759,19.088396
8760,19.057135
8761,19.025997
8762,18.99481
8763,18.963736
8764,18.932692
8765,18.90167
8766,18.87067
8767,18.83963
8768,18.808775
8769,18.777954
8770,18.747082
8771,18.716225
8772,18.685495
8773,18.654774
8774,18.624096
8775,18.593443
8776,18.562822
8777,18.532219
8778,18.50174
8779,18.471199
8780,18.440777
8781,18.410366
8782,18.380003
8783,18.349663
8784,18.319338
8785,18.289139
8786,18.258883
8787,18.22873
8788,18.198616
8789,18.16844
8790,18.138456
8791,18.108337
8792,18.078323
8793,18.048435
8794,18.018488
8795,17.988644
8796,17.958828
8797,17.928955
8798,17.899284
8799,17.869556
8800,17.839851
8801,17.810265
8802,17.780617
8803,17.751078
8804,17.72148
8805,17.692085
8806,17.662554
8807,17.633123
8808,17.603807
8809,17.574444
8810,17.545183
8811,17.515865
8812,17.48666
8813,17.457487
8814,17.428417
8815,17.399208
8816,17.370197
8817,17.341124
8818,17.312166
8819,17.283152
8820,17.254332
8821,17.225376
8822,17.1966
8823,17.167698
8824,17.138988
8825,17.110222
8826,17.081635
8827,17.052929
8828,17.024323
8829,16.995743
8830,16.96719
8831,16.93875
8832,16.910254
8833,16.881866
8834,16.85342
8835,16.82508
8836,16.796782
8837,16.768496
8838,16.740326
8839,16.712095
8840,16.6839
8841,16.655806
8842,16.627655
8843,16.599695
8844,16.571602
8845,16.543694
8846,16.515732
8847,16.487804
8848,16.459974
8849,16.432178
8850,16.404318
8851,16.376654
8852,16.348856
8853,16.32124
8854,16.293573
8855,16.266022
8856,16.238407
8857,16.210888
8858,16.183403
8859,16.155947
8860,16.128517
8861,16.101194
8862,16.073822
8863,16.046465
8864,16.019218
8865,15.992001
8866,15.964809
8867,15.937642
8868,15.9105835
8869,15.883459
8870,15.856455
8871,15.8293915
8872,15.802425
8873,15.775494
8874,15.748666
8875,15.721706
8876,15.694931
8877,15.668094
8878,15.641375
8879,15.614592
8880,15.587923
8881,15.561269
8882,15.534638
8883,15.508128
8884,15.481552
8885,15.455082
8886,15.428643
8887,15.4022255
8888,15.375757
8889,15.349384
8890,15.323042
8891,15.296804
8892,15.270517
8893,15.244329
8894,15.218156
8895,15.192025
8896,15.165909
8897,15.139829
8898,15.1138315
8899,15.087793
8900,15.061777
8901,15.03587
8902,15.009981
8903,14.984134
8904,14.958291
8905,14.932473
8906,14.906768
8907,14.881007
8908,14.855347
8909,14.829788
8910,14.804094
8911,14.778514
8912,14.752945
8913,14.72749
8914,14.701979
8915,14.676568
8916,14.651098
8917,14.625739
8918,14.600396
8919,14.575092
8920,14.549866
8921,14.524617
8922,14.499432
8923,14.474253
8924,14.44917
8925,14.424063
8926,14.399004
8927,14.374006
8928,14.34905
8929,14.3241415
8930,14.299384
8931,14.274681
8932,14.250319
8933,14.226292
8934,14.203061
8935,14.181405
8936,14.162462
8937,14.1492605
8938,14.146048
8939,14.1652
8940,14.219321
8941,14.358134
8942,14.587218
8943,15.06699
8944,15.513206
8945,16.29753
8946,16.206156
8947,16.297089
8948,15.411903
8949,14.877214
8950,14.291298
8951,13.9819145
8952,13.812324
8953,13.743138
8954,13.735227
8955,13.773922
8956,13.864605
8957,14.003681
8958,14.233878
8959,14.432216
8960,14.728885
8961,14.756412
8962,14.832666
8963,14.562162
8964,14.364743
8965,14.059086
8966,13.851789
8967,13.66503
8968,13.5430565
8969,13.450517
8970,13.387237
8971,13.339208
8972,13.302198
8973,13.271195
8974,13.244346
8975,13.220018
8976,13.197359
8977,13.17597
8978,13.156151
8979,13.138212
8980,13.122922
8981,13.112565
8982,13.108556
8983,13.117209
8984,13.140667
8985,13.196418
8986,13.28168
8987,13.439129
8988,13.619735
8989,13.908473
8990,14.08454
8991,14.325343
8992,14.228596
8993,14.149675
8994,13.799646
8995,13.527521
8996,13.226909
8997,13.02019
8998,12.861402
8999,12.757099
9000,12.685319
9001,12.637204
9002,12.604258
9003,12.581591
9004,12.566451
9005,12.557678
9006,12.555668
9007,12.561096
9008,12.578521
9009,12.607332
9010,12.659163
9011,12.726051
9012,12.831064
9013,12.937877
9014,13.087386
9015,13.180574
9016,13.291083
9017,13.267703
9018,13.234702
9019,13.075692
9020,12.925212
9021,12.732322
9022,12.575222
9023,12.430404
9024,12.321306
9025,12.232582
9026,12.166204
9027,12.113165
9028,12.071309
9029,12.036213
9030,12.006071
9031,11.978958
9032,11.954157
9033,11.930769
9034,11.908544
9035,11.887316
9036,11.867083
9037,11.84809
9038,11.830887
9039,11.816091
9040,11.805237
9041,11.799931
9042,11.803824
9043,11.820541
9044,11.859064
9045,11.924654
9046,12.035366
9047,12.187448
9048,12.402077
9049,12.620033
9050,12.845816
9051,12.936729
9052,12.925826
9053,12.731271
9054,12.459413
9055,12.151804
9056,11.877892
9057,11.664494
9058,11.514236
9059,11.417072
9060,11.359794
9061,11.331099
9062,11.32307
9063,11.330984
9064,11.352301
9065,11.386609
9066,11.433506
9067,11.493511
9068,11.564315
9069,11.64383
9070,11.721594
9071,11.790475
9072,11.832334
9073,11.838845
9074,11.803301
9075,11.725008
9076,11.621486
9077,11.498259
9078,11.378849
9079,11.265621
9080,11.170015
9081,11.08924
9082,11.024659
9083,10.9719925
9084,10.929428
9085,10.893886
9086,10.86384
9087,10.837569
9088,10.81446
9089,10.793806
9090,10.775639
9091,10.760054
9092,10.747728
9093,10.739557
9094,10.7373
9095,10.742524
9096,10.759349
9097,10.789675
9098,10.84128
9099,10.913363
9100,11.016794
9101,11.136011
9102,11.279471
9103,11.394962
9104,11.491622
9105,11.487183
9106,11.431178
9107,11.262418
9108,11.080707
9109,10.8621855
9110,10.681826
9111,10.526812
9112,10.415861
9113,10.337272
9114,10.286235
9115,10.254786
9116,10.237665
9117,10.231227
9118,10.233331
9119,10.243672
9120,10.261615
9121,10.290806
9122,10.329046
9123,10.385539
9124,10.45006
9125,10.537924
9126,10.617991
9127,10.713783
9128,10.760233
9129,10.801423
9130,10.752462
9131,10.691997
9132,10.553855
9133,10.42689
9134,10.275334
9135,10.153923
9136,10.043359
9137,9.960542
9138,9.8940935
9139,9.844416
9140,9.805542
9141,9.774833
9142,9.749538
9143,9.727763
9144,9.708484
9145,9.690903
9146,9.674709
9147,9.659978
9148,9.646859
9149,9.636
9150,9.628473
9151,9.625243
9152,9.62956
9153,9.642452
9154,9.6718645
9155,9.717507
9156,9.797629
9157,9.899319
9158,10.058656
9159,10.214032
9160,10.424179
9161,10.526264
9162,10.627564
9163,10.506751
9164,10.365925
9165,10.064509
9166,9.81191
9167,9.56311
9168,9.396227
9169,9.291735
9170,9.244272
9171,9.238913
9172,9.263979
9173,9.31345
9174,9.374898
9175,9.454898
9176,9.520266
9177,9.599491
9178,9.630547
9179,9.671853
9180,9.643436
9181,9.626077
9182,9.542448
9183,9.475493
9184,9.367464
9185,9.28152
9186,9.183606
9187,9.107845
9188,9.037568
9189,8.9844475
9190,8.940121
9191,8.905816
9192,8.877079
9193,8.853102
9194,8.831645
9195,8.812103
9196,8.793411
9197,8.77551
9198,8.757903
9199,8.740806
9200,8.723994
9201,8.707713
9202,8.6918955
9203,8.676822
9204,8.662682
9205,8.649943
9206,8.639274
9207,8.632247
9208,8.630009
9209,8.637058
9210,8.6549425
9211,8.696776
9212,8.760925
9213,8.881318
9214,9.0288515
9215,9.278294
9216,9.485791
9217,9.787974
9218,9.838616
9219,9.889051
9220,9.575024
9221,9.274182
9222,8.853276
9223,8.560718
9224,8.376382
9225,8.316783
9226,8.352505
9227,8.451065
9228,8.598709
9229,8.732717
9230,8.887439
9231,8.921791
9232,8.943195
9233,8.805883
9234,8.674413
9235,8.484381
9236,8.34277
9237,8.223171
9238,8.145827
9239,8.096395
9240,8.0694475
9241,8.059136
9242,8.061555
9243,8.074443
9244,8.093129
9245,8.122957
9246,8.154868
9247,8.210297
9248,8.2650175
9249,8.364244
9250,8.443055
9251,8.580978
9252,8.633168
9253,8.725472
9254,8.646623
9255,8.581113
9256,8.371951
9257,8.199316
9258,8.007933
9259,7.876465
9260,7.788092
9261,7.7443814
