,0,1
400,80.11988,162.12076
401,80.31968,162.39896
402,80.51948,162.67722
403,80.719284,162.95544
404,80.91908,163.23364
405,81.11888,163.51178
406,81.31868,163.78986
407,81.51848,164.0678
408,81.718285,164.34563
409,81.91808,164.62329
410,82.11788,164.90076
411,82.31768,165.17801
412,82.51748,165.45505
413,82.717285,165.7318
414,82.91708,166.00826
415,83.11688,166.28438
416,83.31668,166.56017
417,83.51649,166.83557
418,83.716286,167.11057
419,83.916084,167.38513
420,84.11588,167.65926
421,84.31568,167.93289
422,84.51549,168.20605
423,84.71529,168.47867
424,84.915085,168.75076
425,85.11488,169.02228
426,85.31468,169.29321
427,85.51449,169.56357
428,85.71429,169.83328
429,85.914085,170.10239
430,86.113884,170.37082
431,86.31368,170.6386
432,86.51349,170.90572
433,86.71329,171.17213
434,86.913086,171.43787
435,87.112885,171.70287
436,87.31269,171.96718
437,87.51249,172.23076
438,87.71229,172.49359
439,87.91209,172.75568
440,88.111885,173.01706
441,88.31169,173.27765
442,88.51149,173.5375
443,88.71129,173.79659
444,88.91109,174.05489
445,89.110886,174.31242
446,89.31069,174.5692
447,89.51049,174.82518
448,89.71029,175.08038
449,89.91009,175.33481
450,90.10989,175.58844
451,90.30969,175.8413
452,90.50949,176.09334
453,90.70929,176.34459
454,90.90909,176.59506
455,91.108894,176.84473
456,91.30869,177.0936
457,91.50849,177.34164
458,91.70829,177.58893
459,91.90809,177.83536
460,92.107895,178.08102
461,92.30769,178.32587
462,92.50749,178.56992
463,92.70729,178.81316
464,92.90709,179.05559
465,93.106895,179.29723
466,93.306694,179.53804
467,93.50649,179.77808
468,93.70629,180.01729
469,93.9061,180.2557
470,94.105896,180.49335
471,94.305695,180.7302
472,94.50549,180.96625
473,94.70529,181.20154
474,94.9051,181.43607
475,95.1049,181.66983
476,95.304695,181.90285
477,95.50449,182.13512
478,95.70429,182.36665
479,95.9041,182.59749
480,96.1039,182.8276
481,96.303696,183.05704
482,96.503494,183.2858
483,96.7033,183.51392
484,96.9031,183.74136
485,97.1029,183.9682
486,97.3027,184.19444
487,97.502495,184.4201
488,97.7023,184.6452
489,97.9021,184.86977
490,98.1019,185.09381
491,98.3017,185.31735
492,98.501495,185.54039
493,98.7013,185.763
494,98.9011,185.98518
495,99.1009,186.20694
496,99.3007,186.42831
497,99.500496,186.64929
498,99.7003,186.86993
499,99.9001,187.09027
500,100.0999,187.31027
501,100.2997,187.52997
502,100.499504,187.74942
503,100.6993,187.96858
504,100.8991,188.1875
505,101.0989,188.40619
506,101.2987,188.62466
507,101.498505,188.84293
508,101.6983,189.06097
509,101.8981,189.27884
510,102.0979,189.49652
511,102.2977,189.71402
512,102.497505,189.93137
513,102.6973,190.14853
514,102.8971,190.36554
515,103.0969,190.58237
516,103.2967,190.79906
517,103.496506,191.0156
518,103.696304,191.23195
519,103.8961,191.44817
520,104.0959,191.66422
521,104.29571,191.8801
522,104.49551,192.09584
523,104.695305,192.3114
524,104.8951,192.52682
525,105.0949,192.74207
526,105.29471,192.95714
527,105.49451,193.17206
528,105.694305,193.38681
529,105.894104,193.60136
530,106.0939,193.81577
531,106.29371,194.03003
532,106.49351,194.24411
533,106.693306,194.45801
534,106.893105,194.67175
535,107.09291,194.88538
536,107.29271,195.09882
537,107.49251,195.31212
538,107.69231,195.52527
539,107.892105,195.73831
540,108.09191,195.95122
541,108.29171,196.164
542,108.49151,196.37668
543,108.69131,196.58925
544,108.891106,196.80174
545,109.09091,197.01418
546,109.29071,197.22653
547,109.49051,197.43884
548,109.69031,197.65111
549,109.89011,197.86337
550,110.08991,198.07562
551,110.28971,198.28789
552,110.48951,198.50017
553,110.68931,198.7125
554,110.889114,198.9249
555,111.08891,199.13736
556,111.28871,199.34991
557,111.48851,199.56258
558,111.68831,199.77536
559,111.888115,199.98831
560,112.08791,200.2014
561,112.28771,200.41467
562,112.48751,200.62814
563,112.68731,200.84183
564,112.887115,201.05571
565,113.086914,201.26985
566,113.28671,201.48425
567,113.48651,201.69891
568,113.68632,201.91383
569,113.886116,202.12906
570,114.085915,202.3446
571,114.28571,202.56042
572,114.48551,202.77658
573,114.68532,202.99307
574,114.88512,203.20987
575,115.084915,203.42702
576,115.28471,203.6445
577,115.48451,203.86232
578,115.68432,204.08047
579,115.88412,204.29895
580,116.083916,204.51776
581,116.283714,204.7369
582,116.48351,204.95631
583,116.68332,205.17607
584,116.88312,205.39607
585,117.08292,205.61636
586,117.282715,205.83687
587,117.48252,206.05763
588,117.68232,206.27856
589,117.88212,206.49966
590,118.08192,206.7209
591,118.281715,206.94223
592,118.48152,207.16364
593,118.68132,207.38506
594,118.88112,207.60645
595,119.08092,207.82776
596,119.280716,208.04893
597,119.48052,208.26994
598,119.68032,208.49069
599,119.88012,208.71115
600,120.07992,208.93121
601,120.27972,209.15083
602,120.47952,209.36995
603,120.67932,209.58847
604,120.87912,209.8063
605,121.07892,210.02338
606,121.278725,210.2396
607,121.47852,210.45488
608,121.67832,210.66913
609,121.87812,210.88226
610,122.07792,211.09418
611,122.277725,211.30475
612,122.47752,211.51392
613,122.67732,211.72157
614,122.87712,211.9276
615,123.07692,212.1319
616,123.276726,212.33441
617,123.476524,212.53497
618,123.67632,212.73354
619,123.87612,212.93
620,124.07593,213.12425
621,124.27573,213.31622
622,124.475525,213.50586
623,124.67532,213.69301
624,124.87512,213.87769
625,125.07493,214.05981
626,125.27473,214.23927
627,125.474525,214.41608
628,125.674324,214.5902
629,125.87412,214.76157
630,126.07393,214.93019
631,126.27373,215.09605
632,126.473526,215.2592
633,126.673325,215.4196
634,126.87312,215.57733
635,127.07293,215.73245
636,127.27273,215.885
637,127.47253,216.03506
638,127.672325,216.18277
639,127.87213,216.32819
640,128.07193,216.47153
641,128.27173,216.61288
642,128.47153,216.75247
643,128.67133,216.89049
644,128.87112,217.02713
645,129.07092,217.16267
646,129.27074,217.29738
647,129.47054,217.43152
648,129.67033,217.56541
649,129.87013,217.69939
650,130.06993,217.83383
651,130.26973,217.96912
652,130.46953,218.10565
653,130.66933,218.24385
654,130.86913,218.38417
655,131.06892,218.52708
656,131.26874,218.67305
657,131.46854,218.82259
658,131.66833,218.97618
659,131.86813,219.13431
660,132.06793,219.2975
661,132.26773,219.46619
662,132.46753,219.64085
663,132.66733,219.82191
664,132.86713,220.00978
665,133.06694,220.20479
666,133.26674,220.40717
667,133.46654,220.61713
668,133.66634,220.8348
669,133.86613,221.06015
670,134.06593,221.2931
671,134.26573,221.53346
672,134.46553,221.78087
673,134.66533,222.0349
674,134.86513,222.29494
675,135.06494,222.56033
676,135.26474,222.83025
677,135.46454,223.10374
678,135.66434,223.37991
679,135.86414,223.65765
680,136.06393,223.93587
681,136.26373,224.21346
682,136.46353,224.48929
683,136.66333,224.76228
684,136.86314,225.03142
685,137.06294,225.29561
686,137.26274,225.55403
687,137.46254,225.80586
688,137.66234,226.0504
689,137.86214,226.2871
690,138.06194,226.51543
691,138.26173,226.73506
692,138.46153,226.94577
693,138.66133,227.14742
694,138.86115,227.33998
695,139.06094,227.52351
696,139.26074,227.6982
697,139.46054,227.8642
698,139.66034,228.02187
699,139.86014,228.1715
700,140.05994,228.31349
701,140.25974,228.44824
702,140.45953,228.57622
703,140.65935,228.69789
704,140.85915,228.8137
705,141.05894,228.92416
706,141.25874,229.02974
707,141.45854,229.13094
708,141.65834,229.22821
709,141.85814,229.3221
710,142.05794,229.413
711,142.25774,229.50142
712,142.45755,229.58783
713,142.65735,229.67262
714,142.85715,229.75626
715,143.05695,229.83917
716,143.25674,229.92177
717,143.45654,230.00444
718,143.65634,230.08759
719,143.85614,230.17159
720,144.05594,230.25684
721,144.25574,230.34367
722,144.45555,230.43245
723,144.65535,230.52353
724,144.85515,230.6172
725,145.05495,230.71385
726,145.25475,230.81374
727,145.45454,230.91713
728,145.65434,231.02434
729,145.85414,231.1356
730,146.05394,231.25117
731,146.25375,231.37126
732,146.45355,231.49608
733,146.65335,231.62575
734,146.85315,231.76047
735,147.05295,231.90034
736,147.25275,232.04546
737,147.45255,232.19582
738,147.65234,232.35152
739,147.85214,232.51251
740,148.05194,232.67876
741,148.25175,232.85016
742,148.45155,233.0266
743,148.65135,233.20792
744,148.85115,233.39394
745,149.05095,233.58443
746,149.25075,233.77913
747,149.45055,233.97777
748,149.65034,234.18001
749,149.85014,234.38554
750,150.04996,234.59401
751,150.24976,234.80501
752,150.44955,235.0182
753,150.64935,235.23314
754,150.84915,235.44952
755,151.04895,235.66689
756,151.24875,235.88486
757,151.44855,236.10307
758,151.64835,236.32118
759,151.84814,236.53883
760,152.04796,236.7557
761,152.24776,236.97148
762,152.44756,237.18588
763,152.64735,237.39867
764,152.84715,237.6096
765,153.04695,237.8185
766,153.24675,238.02516
767,153.44655,238.2295
768,153.64635,238.43135
769,153.84616,238.63066
770,154.04596,238.82732
771,154.24576,239.02132
772,154.44556,239.21263
773,154.64536,239.40126
774,154.84515,239.5872
775,155.04495,239.77052
776,155.24475,239.95126
777,155.44455,240.1295
778,155.64435,240.30527
779,155.84416,240.47871
780,156.04396,240.64987
781,156.24376,240.81886
782,156.44356,240.9858
783,156.64336,241.15079
784,156.84315,241.31392
785,157.04295,241.4753
786,157.24275,241.63506
787,157.44255,241.79332
788,157.64236,241.95016
789,157.84216,242.10573
790,158.04196,242.26006
791,158.24176,242.41328
792,158.44156,242.56555
793,158.64136,242.71687
794,158.84116,242.86739
795,159.04095,243.01717
796,159.24075,243.16628
797,159.44057,243.3148
798,159.64037,243.4628
799,159.84016,243.61037
800,160.03996,243.75752
801,160.23976,243.90434
802,160.43956,244.05089
803,160.63936,244.19716
804,160.83916,244.34328
805,161.03896,244.4892
806,161.23875,244.635
807,161.43857,244.78072
808,161.63837,244.92633
809,161.83817,245.07193
810,162.03796,245.21747
811,162.23776,245.36302
812,162.43756,245.50858
813,162.63736,245.65414
814,162.83716,245.79974
815,163.03696,245.94537
816,163.23677,246.09103
817,163.43657,246.23677
818,163.63637,246.3825
819,163.83617,246.52832
820,164.03596,246.67418
821,164.23576,246.8201
822,164.43556,246.96603
823,164.63536,247.11203
824,164.83516,247.25807
825,165.03496,247.40414
826,165.23477,247.55026
827,165.43457,247.69641
828,165.63437,247.84258
829,165.83417,247.98875
830,166.03397,248.13495
831,166.23376,248.28117
832,166.43356,248.4274
833,166.63336,248.57362
834,166.83316,248.71983
835,167.03297,248.86606
836,167.23277,249.01227
837,167.43257,249.15845
838,167.63237,249.30464
839,167.83217,249.45078
840,168.03197,249.59688
841,168.23177,249.74294
842,168.43156,249.88895
843,168.63136,250.03493
844,168.83116,250.18085
845,169.03098,250.32674
846,169.23077,250.47252
847,169.43057,250.61827
848,169.63037,250.7639
849,169.83017,250.90944
850,170.02997,251.05489
851,170.22977,251.20021
852,170.42957,251.34543
853,170.62936,251.49052
854,170.82918,251.63545
855,171.02898,251.78023
856,171.22878,251.92484
857,171.42857,252.06924
858,171.62837,252.21346
859,171.82817,252.35745
860,172.02797,252.50124
861,172.22777,252.64474
862,172.42757,252.78795
863,172.62737,252.93092
864,172.82718,253.07356
865,173.02698,253.21591
866,173.22678,253.35788
867,173.42657,253.49945
868,173.62637,253.64069
869,173.82617,253.7815
870,174.02597,253.92188
871,174.22577,254.06178
872,174.42557,254.20126
873,174.62538,254.34026
874,174.82518,254.47873
875,175.02498,254.6167
876,175.22478,254.75407
877,175.42458,254.89095
878,175.62437,255.0272
879,175.82417,255.1629
880,176.02397,255.29802
881,176.22377,255.43251
882,176.42358,255.56636
883,176.62338,255.69962
884,176.82318,255.83221
885,177.02298,255.96419
886,177.22278,256.09552
887,177.42258,256.22617
888,177.62238,256.3562
889,177.82217,256.48563
890,178.02197,256.61438
891,178.22177,256.74252
892,178.42159,256.87006
893,178.62138,256.997
894,178.82118,257.12332
895,179.02098,257.24908
896,179.22078,257.3743
897,179.42058,257.49896
898,179.62038,257.62314
899,179.82018,257.74683
900,180.01997,257.8701
901,180.21979,257.99292
902,180.41959,258.11536
903,180.61938,258.23746
904,180.81918,258.35925
905,181.01898,258.48077
906,181.21878,258.60205
907,181.41858,258.72318
908,181.61838,258.84418
909,181.81818,258.9651
910,182.01797,259.086
911,182.21779,259.20694
912,182.41759,259.32794
913,182.61739,259.4491
914,182.81718,259.5705
915,183.01698,259.69217
916,183.21678,259.8142
917,183.41658,259.93665
918,183.61638,260.05957
919,183.81618,260.18307
920,184.01599,260.3072
921,184.21579,260.43207
922,184.41559,260.5577
923,184.61539,260.68427
924,184.81519,260.81177
925,185.01498,260.9403
926,185.21478,261.07
927,185.41458,261.20093
928,185.61438,261.33313
929,185.81418,261.46677
930,186.01399,261.6019
931,186.21379,261.73856
932,186.41359,261.8769
933,186.61339,262.01697
934,186.81319,262.15894
935,187.01299,262.30276
936,187.21278,262.4486
937,187.41258,262.5965
938,187.61238,262.74658
939,187.8122,262.89886
940,188.012,263.05347
941,188.21179,263.2104
942,188.41159,263.36966
943,188.61139,263.53137
944,188.81119,263.6956
945,189.01099,263.86224
946,189.21078,264.03137
947,189.41058,264.20303
948,189.61038,264.3771
949,189.8102,264.55362
950,190.01,264.7325
951,190.2098,264.9137
952,190.40959,265.0971
953,190.60939,265.28262
954,190.80919,265.4701
955,191.00899,265.6594
956,191.20879,265.85034
957,191.40858,266.04276
958,191.6084,266.23642
959,191.8082,266.43112
960,192.008,266.62653
961,192.2078,266.8224
962,192.4076,267.0185
963,192.60739,267.2144
964,192.80719,267.40988
965,193.00699,267.60458
966,193.20679,267.79816
967,193.4066,267.99023
968,193.6064,268.18045
969,193.8062,268.36853
970,194.006,268.55396
971,194.2058,268.7366
972,194.4056,268.91602
973,194.6054,269.09186
974,194.80519,269.26392
975,195.00499,269.4319
976,195.20479,269.59543
977,195.4046,269.75446
978,195.6044,269.90863
979,195.8042,270.0579
980,196.004,270.20203
981,196.2038,270.3409
982,196.4036,270.47446
983,196.6034,270.60263
984,196.80319,270.72543
985,197.00299,270.84274
986,197.2028,270.95477
987,197.4026,271.06146
988,197.6024,271.1628
989,197.8022,271.25903
990,198.002,271.35022
991,198.2018,271.4364
992,198.4016,271.51785
993,198.6014,271.5946
994,198.8012,271.6669
995,199.00099,271.7349
996,199.2008,271.7987
997,199.4006,271.85858
998,199.6004,271.91467
999,199.8002,271.9671
